Date,Open,High,Low,Close,Adj Close,Volume
11/26/2009,175,181,175,176.119995,162.693329,8028820
11/27/2009,174.199997,176.369995,168.235001,175.035004,161.691101,7487760
11/30/2009,176.5,178.699997,174.225006,176.625,163.159836,8755640
12/1/2009,177.970001,179.899994,175,178.970001,165.326065,5487530
12/2/2009,178.009995,181.350006,177.625,180.710007,166.933441,11851660
12/3/2009,178.854996,182.399994,178.854996,180.695007,166.919586,4876470
12/4/2009,178.615005,180.100006,177.509995,178.955002,165.312225,3389280
12/7/2009,179,180.770004,178.494995,179.735001,166.032791,4551060
12/8/2009,178.699997,183.899994,177.240005,183.324997,169.349121,6830640
12/9/2009,180.565002,183.479996,179.149994,180.434998,166.679398,8034370
12/10/2009,179.134995,180.5,177.235001,178.509995,164.901154,6116960
12/11/2009,178.884995,179.899994,176.309998,178.514999,164.905777,5976600
12/14/2009,178.470001,180,174.899994,175.729996,162.333084,8071120
12/15/2009,173.654999,176.699997,169,170.080002,157.113831,8543180
12/16/2009,167.660004,170.884995,167.5,169.335007,156.425629,8580920
12/17/2009,168,169.699997,166.699997,167.149994,154.407166,6597670
12/18/2009,165.139999,167.320007,164.684998,166.410004,153.723602,6281780
12/21/2009,166.410004,167.119995,164.705002,165.274994,152.675125,8594430
12/22/2009,166,166.720001,164.210007,164.654999,152.102402,6274310
1/4/2010,170,172.850006,169.255005,170.570007,157.566498,3050490
1/5/2010,171,172.5,170.5,170.720001,157.705032,8386600
1/6/2010,171.399994,172,168.809998,170.835007,157.811295,6639840
1/7/2010,176.839996,176.839996,170.160004,171.279999,158.222366,6123980
1/8/2010,171.199997,172.339996,170.100006,171.505005,158.430206,7085900
1/11/2010,174.865005,174.865005,170.25,170.815002,157.792801,13766610
1/12/2010,170.800003,171.179993,167.860001,169.520004,156.596527,4907050
1/13/2010,168.494995,169.479996,166.554993,168.929993,156.051483,10346750
1/14/2010,171,171.380005,167,168.380005,155.543472,10172640
1/15/2010,169.839996,169.899994,167.100006,169.414993,156.499527,11581730
1/18/2010,169,177.800003,168.210007,176.664993,163.196823,23501460
1/19/2010,176.5,178.880005,175.289993,177.919998,164.35614,16664220
1/20/2010,178.5,179,174.300003,175.610001,162.222244,13652110
1/21/2010,176.089996,176.089996,170.509995,171.164993,158.116119,12523470
1/22/2010,169.600006,170,165.399994,167.710007,154.9245,9473700
1/25/2010,166,167.789993,163.130005,165.669998,153.040024,6028790
1/27/2010,166.110001,166.110001,158.690002,159.720001,147.54364,12107790
1/28/2010,161,161.899994,157.679993,159.324997,147.178757,17432230
1/29/2010,158,163.699997,155.25,163.104996,150.670563,16435170
2/1/2010,162.800003,162.800003,158.5,159.975006,147.779221,7517330
2/2/2010,160.699997,161.490005,157.199997,157.910004,145.871628,10334700
2/3/2010,160,163.240005,157.800003,162.274994,149.903824,7727670
2/4/2010,161.800003,162.490005,158.550003,161.675003,149.349594,8605240
2/5/2010,159.800003,159.800003,156.5,157.335007,145.340485,9346940
2/8/2010,158.5,158.884995,154.899994,156.740005,144.790817,7590600
2/9/2010,156.679993,157.789993,155.149994,157.164993,145.183411,11973750
2/10/2010,157.5,161.744995,156.399994,159.354996,147.206482,13866680
2/11/2010,160.399994,163.300003,159,159.800003,147.617508,7269690
2/15/2010,159.699997,161.970001,158.25,161.380005,149.077057,4802490
2/16/2010,160.5,162.270004,159,160.639999,148.393509,7174850
2/17/2010,161.800003,166.095001,161.490005,165.595001,152.970764,12398340
2/18/2010,166.490005,169,165.074997,168.375,155.538834,10004420
2/19/2010,167,170,165.610001,169.389999,156.476456,7345990
2/22/2010,170.100006,171.970001,169,169.660004,156.725861,6640170
2/23/2010,168.505005,170.884995,168.235001,170.100006,157.132309,6472890
2/24/2010,169,171,168.75,170.050003,157.08609,5605690
2/25/2010,170.100006,170.399994,168.199997,169.104996,156.213165,5836970
2/26/2010,169,173.475006,168,170.479996,157.483322,9351030
3/2/2010,172.399994,175.600006,170.600006,174.494995,161.192215,7714650
3/3/2010,174.255005,178.100006,174.255005,177.664993,164.12056,11147960
3/4/2010,177.5,178.699997,175.309998,178.115005,164.53627,13514420
3/5/2010,178.554993,179.5,177.100006,178.399994,164.799545,10449650
3/8/2010,181,181,177.289993,178.419998,164.818039,7372960
3/9/2010,177.5,181.5,177.5,181.119995,167.312195,12397690
3/10/2010,181.199997,181.990005,172.990005,181.445007,167.612427,14960560
3/11/2010,181.600006,183.5,180.309998,182.695007,168.767151,7745230
3/12/2010,182.699997,183.039993,178.634995,180.125,166.393036,7472440
3/15/2010,178,182,178,181.255005,167.436905,7512960
3/16/2010,180.5,180.990005,176.399994,180.460007,166.702515,10436250
3/17/2010,180.460007,182.479996,179.809998,180.770004,166.988861,4794840
3/18/2010,181.240005,181.240005,179.050003,180.089996,166.360718,3501970
3/19/2010,181.479996,182.479996,179.764999,181.985001,168.111237,6339840
3/22/2010,180.199997,185.5,179.800003,183.710007,169.704742,15305610
3/23/2010,183.5,189,183.5,188.399994,174.03717,10154380
3/25/2010,188,193,187.020004,192.615005,177.930862,23296400
3/26/2010,193.100006,196.559998,191.309998,195.145004,180.267975,11552860
3/29/2010,162.884995,199,162.884995,196.505005,181.524292,13226710
3/30/2010,196.5,196.990005,190.139999,190.684998,176.147995,9369980
3/31/2010,190,194.289993,189.725006,193.350006,178.609818,6826080
4/1/2010,195,195,192.610001,193.925003,179.140991,7409220
4/5/2010,195.880005,195.960007,192.440002,194.850006,179.995468,7123840
4/6/2010,195,195,192.539993,193.289993,178.554398,4421440
4/7/2010,194,194.794998,192.600006,193.175003,178.448181,5378050
4/8/2010,192.990005,192.990005,189.380005,190.279999,175.773865,6238830
4/9/2010,189.050003,195.699997,189.050003,194.934998,180.07399,6207650
4/12/2010,193.869995,196.789993,193.869995,195.419998,180.522018,4570640
4/13/2010,195,196.289993,193.100006,195.169998,180.291061,6341300
4/15/2010,195.5,197.490005,194.419998,195.705002,180.785278,9547360
4/16/2010,194.5,197.440002,192.600006,196.425003,181.450409,5232560
4/19/2010,195,195.880005,192.600006,193.410004,178.665253,6120830
4/20/2010,192.899994,195.695007,192.899994,194.455002,179.630585,5439320
4/21/2010,194.899994,196,193.5,194.100006,179.302658,3944500
4/22/2010,193.880005,197,190.804993,193.414993,178.669861,6895110
4/23/2010,193.5,195.705002,192.865005,195.179993,180.300308,5317060
4/26/2010,195.770004,199.690002,195.770004,198.960007,183.792145,7898280
4/27/2010,198.899994,199.600006,196.779999,197.955002,182.863785,4484470
4/28/2010,195.800003,198.675003,195.800003,196.815002,181.810654,5711770
4/29/2010,197.190002,199.5,194.645004,198.574997,183.436508,9396450
4/30/2010,199.804993,201,198.300003,200.044998,184.794388,7109610
5/3/2010,198.5,198.5,196.210007,196.979996,181.963089,5007070
5/4/2010,198.479996,198.479996,193.220001,193.699997,178.933151,4588960
5/5/2010,193.199997,193.369995,188.009995,191.634995,177.025558,8014270
5/6/2010,190.5,191.600006,187.699997,189.550003,175.099548,5261230
5/7/2010,187.100006,187.5,183.600006,184.804993,170.716278,9785810
5/10/2010,186.324997,193.800003,183,193.419998,178.67453,6426540
5/11/2010,193.800003,195.5,191.324997,194.830002,179.977005,6964650
5/12/2010,194.899994,198.100006,194.899994,197.490005,182.434219,6870820
5/13/2010,198.119995,199.5,195.020004,196.535004,181.552032,6372190
5/14/2010,196.399994,197.300003,194.225006,195.175003,180.2957,4700150
5/17/2010,194.199997,194.679993,191.449997,192.884995,178.180267,6603600
5/18/2010,191.800003,192.5,189.020004,189.580002,175.127243,6121560
5/19/2010,187.899994,188.800003,184.160004,186.854996,172.60994,9090080
5/20/2010,187.399994,187.639999,183.630005,185.095001,170.984161,3389000
5/21/2010,182,185,180.110001,182.654999,168.730164,5498620
5/24/2010,183.520004,186.75,181.104996,182.455002,168.54541,4810910
5/25/2010,181.179993,182,178.5,180.375,166.623993,5534350
5/26/2010,181.279999,185.324997,181.229996,182.774994,168.841019,7001390
5/27/2010,181.5,190.699997,181.100006,189.660004,175.201126,11309860
5/28/2010,189.660004,191.399994,188.524994,189.679993,175.21962,5879250
5/31/2010,189.600006,189.860001,186.5,188.845001,174.448288,4384110
6/1/2010,188.970001,189,183.800003,185.509995,171.367523,5682730
6/2/2010,184.800003,186.274994,182.800003,185.304993,171.178146,9451670
6/3/2010,186.410004,191,186.410004,190.559998,176.032532,6796890
6/4/2010,190.600006,190.979996,188.009995,188.570007,174.194244,5094350
6/7/2010,186.699997,189.485001,180.835007,187.664993,173.358246,9619130
6/8/2010,188,189.699997,185.300003,186.270004,172.06958,5671140
6/9/2010,186,189.559998,185.154999,188.089996,173.750824,5792340
6/10/2010,188.089996,192.195007,186.300003,191.615005,178.143616,8510470
6/11/2010,192.110001,195,192.110001,194.630005,180.946671,10815380
6/14/2010,194.630005,197.5,194.630005,197.315002,183.442902,7488980
6/15/2010,197.5,198,195.300003,196.389999,182.582916,4560780
6/16/2010,197.5,199,196.804993,197.604996,183.712494,9084290
6/17/2010,198.300003,199.899994,196.804993,199.610001,185.576553,7988600
6/18/2010,199.199997,199.794998,197.835007,199.169998,185.167465,4901400
6/21/2010,200.160004,201,199.009995,199.884995,185.832199,7101650
6/22/2010,199.5,200,198.244995,198.705002,184.735199,4262440
6/23/2010,198.470001,200.369995,197.550003,199.875,185.822922,4244040
6/24/2010,199.705002,200.699997,198,200.160004,186.087906,8826550
6/25/2010,198.014999,199.199997,194,194.764999,181.072159,7235160
6/28/2010,195.210007,196.399994,192.324997,195.070007,181.355743,5329080
6/29/2010,194.009995,194.880005,189.610001,190.440002,177.051239,7951160
6/30/2010,189.5,193.889999,187.899994,191.899994,178.4086,8767560
7/1/2010,191.199997,192.970001,189.5,190.740005,177.33017,5783630
7/2/2010,190.740005,192.335007,189.994995,191.285004,177.836838,4112500
7/5/2010,190.100006,192.899994,189.800003,191.520004,178.055328,2580270
7/6/2010,191.5,196.975006,191,196.399994,182.592239,6248030
7/7/2010,196.884995,196.899994,193.104996,193.729996,180.109924,3966720
7/8/2010,196,196.985001,194.225006,194.570007,180.8909,3362920
7/9/2010,195.5,201.195007,195.009995,200.274994,186.194794,15701180
7/12/2010,200.899994,205.600006,200.699997,204.945007,190.536499,14869280
7/13/2010,205.199997,208,203.740005,207.255005,192.684097,6257310
7/14/2010,208,211.089996,207.324997,208.630005,193.962433,10558030
7/15/2010,209,209,205.5,206.259995,191.759033,3238730
7/16/2010,206.399994,206.600006,203.119995,203.895004,189.560349,4713880
7/19/2010,204.199997,206.399994,202.199997,204.785004,190.387726,8765580
7/20/2010,204.785004,208.869995,203.600006,204.440002,190.066986,6684590
7/21/2010,205.009995,206.475006,202.5,203.304993,189.011749,4642350
7/22/2010,203,206.300003,202.5,205.725006,191.261658,5574970
7/23/2010,206.899994,206.899994,202.589996,203.860001,189.527771,6921810
7/26/2010,204.5,205.979996,203.414993,205.190002,190.764221,3036490
7/27/2010,205.320007,207.800003,204.5,206.679993,192.149506,6645910
7/28/2010,207.199997,209,205.994995,208.610001,193.943817,6571060
7/29/2010,209.089996,211.5,208.324997,210.059998,195.291855,11265740
7/30/2010,209.770004,213.699997,208,212.690002,197.736984,11699660
8/2/2010,213,214.490005,212.134995,213.634995,198.61554,8263340
8/3/2010,214,214.399994,211.175003,212.244995,197.323227,8110480
8/4/2010,211.5,212.899994,209.119995,211.479996,196.61203,7367350
8/5/2010,206.5,212.740005,206.5,210.024994,195.259323,7355280
8/6/2010,209.324997,211,208.145004,209.070007,194.37149,5460440
8/9/2010,209,210.389999,207.134995,208.199997,193.562622,2618220
8/10/2010,208.544998,210.220001,206.975006,209.514999,194.785172,7347270
8/11/2010,210.100006,211.304993,207.794998,208.949997,194.259903,7335080
8/12/2010,207.690002,208.279999,204.800003,207.315002,192.739883,4969430
8/13/2010,206.154999,210.139999,205.824997,208.755005,194.078629,5249930
8/16/2010,207.839996,212.690002,207.039993,208.399994,193.748566,3593340
8/17/2010,210.800003,213.600006,208.110001,212.104996,197.193085,10065910
8/18/2010,213,219.899994,213,219.195007,203.784637,19422170
8/19/2010,218.5,223.949997,218.5,223.014999,207.336075,10381960
8/20/2010,221.154999,223.979996,220.520004,223.130005,207.442993,4199070
8/23/2010,221.285004,222.800003,218.300003,219.660004,204.216965,4097430
8/24/2010,219.660004,222,216.009995,220.865005,205.337234,5340140
8/25/2010,220.100006,221.5,217.854996,219.225006,203.812546,5295610
8/26/2010,217.860001,221.384995,216.649994,217.835007,202.520264,10194050
8/27/2010,218,218.994995,212.565002,213.914993,198.875839,5775240
8/30/2010,216,217.770004,211.660004,213.169998,198.183228,3438230
8/31/2010,212.5,214,211.229996,213.425003,198.420319,4695080
9/1/2010,213.554993,215.5,212,214.925003,199.81485,4808100
9/2/2010,215.979996,219.494995,215.979996,218.744995,203.366272,5795330
9/3/2010,219.399994,220,216.824997,219.395004,203.970566,4059080
9/6/2010,219.800003,221.970001,218.514999,220.429993,204.932816,4773220
9/7/2010,221.600006,221.600006,218.255005,219.910004,204.449356,4203920
9/8/2010,218.800003,219.990005,217.130005,217.960007,202.63649,4984800
9/9/2010,219.5,225,218.309998,224.485001,208.702728,13014790
9/13/2010,225.009995,229.5,224.800003,228.244995,212.19838,7297790
9/14/2010,228.600006,235,228.600006,233.419998,217.009567,16348730
9/15/2010,233.899994,238.399994,233.604996,237.544998,220.844559,12751580
9/16/2010,237.570007,241.5,235.535004,239.529999,222.690002,12767390
9/17/2010,239.529999,242.600006,238.699997,240.059998,223.182755,10751570
9/20/2010,240.320007,246.994995,239.630005,244.619995,227.422134,7547730
9/21/2010,245.509995,249.460007,245.509995,247.074997,229.704559,16355390
9/22/2010,247,249,245.029999,248.164993,230.717926,12524510
9/23/2010,247.154999,248.184998,245.315002,246.384995,229.063065,6190170
9/24/2010,240.815002,250.199997,240.815002,249.524994,231.982315,13955310
9/27/2010,250,251.080002,243.369995,243.845001,226.70166,8338720
9/28/2010,243.800003,246.169998,242.139999,245.039993,227.812622,9432110
9/29/2010,247.399994,247.399994,242.619995,244.285004,227.110718,7797860
9/30/2010,243,249.899994,242.669998,248.934998,231.433792,18479890
10/1/2010,249.199997,250.399994,246.235001,250.074997,232.493637,8865130
10/4/2010,250.074997,252.259995,248.320007,249.399994,231.866089,6990230
10/5/2010,248.139999,250.970001,243.744995,244.779999,227.570938,8598330
10/6/2010,245.5,248,245,245.675003,228.403,4109940
10/7/2010,245.699997,247,242.654999,243.354996,226.246078,4506420
10/8/2010,243.514999,244.800003,239,240.574997,223.661545,7453430
10/11/2010,244.080002,244.080002,236.664993,238.850006,222.0578,9910020
10/12/2010,239.804993,240,233.955002,238.029999,221.295441,7809900
10/13/2010,238.5,245,236.699997,244.125,226.96196,10286700
10/14/2010,244.5,245.600006,241.005005,242.434998,225.390778,3853630
10/15/2010,242.440002,244.274994,237.994995,238.625,221.848648,5863270
10/18/2010,253.990005,253.990005,235.300003,239.845001,222.982849,8275100
10/19/2010,242.300003,242.300003,235.854996,236.884995,220.230957,8324520
10/20/2010,236.899994,237.199997,232.809998,233.554993,217.135101,4930230
10/21/2010,233.005005,237.479996,231.664993,236.509995,219.882294,7297530
10/22/2010,238,238,231.850006,232.664993,216.307648,6475190
10/25/2010,233.600006,236.75,229.899994,230.470001,214.266953,8629790
10/26/2010,230.800003,232.600006,229.100006,230.139999,213.960159,5069720
10/27/2010,230.600006,230.600006,224.039993,225.429993,209.581284,8220330
10/28/2010,225.649994,231.585007,224.100006,226.669998,210.734116,21069230
10/29/2010,228,229.800003,223.699997,227.990005,211.961334,8132430
11/1/2010,229.800003,236.600006,228.505005,234.919998,218.404114,10134800
11/2/2010,236.5,238.699997,234.300003,235.035004,218.511032,5561020
11/3/2010,236.100006,237.190002,235.104996,236.225006,219.617355,3540760
11/4/2010,239,240.5,236.755005,238.919998,222.122894,4858160
11/8/2010,239.339996,240,232.544998,233.539993,217.121124,4255460
11/9/2010,234,240.679993,233.035004,239.850006,222.987503,6858050
11/10/2010,240,241.979996,238.335007,239.585007,222.741135,4467170
11/11/2010,238.509995,240.940002,233.625,235.330002,218.785294,3364370
11/12/2010,234.5,237.899994,230.5,231.490005,215.215225,6201550
11/15/2010,231.5,239.199997,231.399994,238.585007,221.811447,11407980
11/16/2010,239.970001,239.970001,232.5,237.259995,220.579605,9149670
11/18/2010,241.899994,241.899994,231.875,234.035004,217.581345,8315990
11/19/2010,234.5,236.399994,229.199997,230.360001,214.164688,5876340
11/22/2010,232.100006,239.095001,230.600006,237.990005,221.258286,5510950
11/23/2010,236.5,238,230.744995,237.179993,220.505219,5708120
11/24/2010,235.399994,237.389999,228.994995,231.139999,214.889847,4128750
11/25/2010,232.5,235.869995,229.225006,232.304993,215.972946,11343870
11/26/2010,232.600006,234,227.600006,229.789993,213.634781,7569690
11/29/2010,230,231.789993,228.5,229.789993,213.634781,5909430
11/30/2010,229.699997,233.404999,225.850006,228.539993,212.472641,8626780
12/1/2010,228.854996,237.5,228,236.705002,220.063614,8040720
12/2/2010,237.800003,240,235.309998,239.175003,222.35997,7369280
12/3/2010,239.5,240,237.199997,239.565002,222.722534,3961790
12/6/2010,242,242.5,237.524994,238.324997,221.569702,4681560
12/7/2010,238,239,232.850006,235.164993,218.631866,8597350
12/8/2010,234,234,226.520004,228.044998,212.012436,11744220
12/9/2010,227.315002,228.440002,221.929993,223.199997,207.508057,18283920
12/10/2010,220,223.225006,217.029999,222.235001,206.610916,20621230
12/13/2010,224.300003,224.5,218.139999,223.899994,208.158859,7911680
12/14/2010,224.699997,227.589996,221.199997,223.824997,208.089142,5922080
12/15/2010,223,223,215,216.289993,201.083893,11210210
12/16/2010,216.300003,221.960007,215,220.080002,204.607422,9759180
12/20/2010,219.979996,219.979996,215.145004,217.25,201.976379,5161220
12/21/2010,217.300003,221.904999,217.190002,221.410004,205.843887,6175580
12/22/2010,223.300003,224,217.005005,217.880005,202.562088,7503240
12/23/2010,218,220.399994,217.395004,219.095001,203.691666,3263270
12/24/2010,218.899994,222.475006,217.5,221.839996,206.243683,3516710
12/27/2010,221.899994,223,219.710007,221.369995,205.806717,3770630
12/28/2010,222.389999,226.869995,221.514999,225.615005,209.753296,4675030
12/29/2010,225.600006,233.679993,225.354996,232.779999,216.414536,8071040
12/30/2010,233.619995,234.339996,228.804993,230.550003,214.341339,7252350
12/31/2010,230.5,236.5,229.205002,234.634995,218.139145,8248910
1/3/2011,237,239.964996,235.039993,239.050003,222.243774,5398390
1/4/2011,238.649994,238.800003,233.300003,234.554993,218.064789,8284130
1/5/2011,234.970001,234.970001,229.75,230.820007,214.592346,7825920
1/6/2011,231.600006,234.264999,230.899994,232.774994,216.409897,5435090
1/7/2011,232.619995,232.619995,226.100006,226.945007,210.989792,7948010
1/10/2011,225.604996,227,213.800003,215.225006,200.093765,20070860
1/11/2011,217,221.869995,212.5,214.660004,199.568481,12157590
1/12/2011,216.899994,221.399994,210.660004,220.529999,205.025787,9905330
1/13/2011,220.899994,221.740005,212.639999,214.300003,199.23378,9486010
1/14/2011,215,220.800003,203,204.955002,190.545776,12791410
1/17/2011,206,209.300003,205.054993,206.809998,192.27037,12280820
1/18/2011,208.679993,211.600006,204.664993,210.934998,196.105377,8420160
1/19/2011,211.164993,211.404999,206.300003,207.544998,192.95369,8992050
1/20/2011,206.925003,213.440002,204.589996,211.755005,196.867722,9638540
1/21/2011,210.399994,212.470001,207.610001,209.414993,194.69223,8297610
1/24/2011,209.5,215.399994,207.300003,214.860001,199.75441,12774160
1/25/2011,215.119995,217.485001,207.009995,208.429993,193.776459,14110540
1/27/2011,210,210,204.100006,205.089996,190.67128,18945580
1/28/2011,205.5,208.934998,204.205002,205.425003,190.982742,17798420
1/31/2011,204.270004,206.345001,199.619995,204.729996,190.336594,11118030
2/1/2011,207.690002,207.690002,201.509995,203.960007,189.620712,8551230
2/2/2011,205.149994,206.350006,200.619995,201.990005,187.789246,9762170
2/3/2011,202,207.175003,201,206.095001,191.605637,5796030
2/4/2011,205.100006,208.5,200.5,201.774994,187.58934,9253200
2/7/2011,204.5,206,202.020004,203.884995,189.550995,8559460
2/8/2011,205.990005,205.994995,198.509995,200.285004,186.204086,7195990
2/9/2011,199.800003,203.5,198.139999,202.229996,188.01236,7357580
2/10/2011,201.600006,204.899994,200,201.585007,187.412735,11535590
2/11/2011,199.5,206,199.5,205.929993,191.452225,10103420
2/14/2011,205.014999,211.020004,205.014999,210.544998,195.742767,5922360
2/15/2011,211,212.800003,207.529999,210.699997,195.886887,7599730
2/16/2011,211.399994,212.199997,208.505005,209.485001,194.757294,4550790
2/17/2011,210,219.399994,209.5,218.559998,203.19429,11804920
2/18/2011,218.399994,224.309998,216.524994,217.610001,202.311066,19767870
2/21/2011,216.5,220.800003,213.25,220.169998,204.691101,5600510
2/22/2011,219,219.169998,212.539993,213.845001,198.810806,5796430
2/23/2011,212.520004,215.300003,210.020004,211.410004,196.546967,6114220
2/24/2011,208.699997,211.854996,204.574997,205.910004,191.43364,10027770
2/25/2011,208.699997,208.699997,201.800003,204.214996,189.857819,6309960
2/28/2011,206.399994,212.095001,203.5,205.225006,190.796783,10981360
3/1/2011,207.479996,215,205.899994,213.899994,198.861877,10250580
3/3/2011,213.490005,222.229996,213.005005,219.315002,203.89621,12668820
3/4/2011,221,223.289993,220.649994,221.824997,206.229736,9854940
3/7/2011,220.399994,220.399994,215.089996,217.315002,202.036804,6427840
3/8/2011,215.800003,221.850006,215.649994,220.649994,205.137344,8985570
3/9/2011,221,223.869995,219.5,220.604996,205.095505,9041990
3/10/2011,219.199997,221.5,218.235001,220.839996,205.313995,7470310
3/11/2011,218.205002,221.699997,217.5,218.634995,203.263992,6553950
3/14/2011,217.199997,221.899994,217.199997,221.475006,205.904327,6541440
3/15/2011,217,220.770004,213,218.464996,203.105957,13801000
3/16/2011,219.600006,220.5,217.860001,218.375,203.022293,5805340
3/17/2011,217.020004,223.300003,216.615005,218.149994,202.813126,16760620
3/18/2011,218,219.619995,214.210007,214.929993,199.819489,4822120
3/21/2011,217.020004,217.869995,214.645004,215.445007,200.298294,6159350
3/22/2011,215.910004,217.300003,214.205002,215.160004,200.03331,4715270
3/23/2011,215,218.190002,214.505005,216.419998,201.204712,4657350
3/24/2011,217.899994,219.889999,216.850006,219.279999,203.863663,4413810
3/25/2011,220.699997,227.5,220,226.505005,210.580719,8901480
3/28/2011,226.5,231.199997,226.5,229.675003,213.527847,10930310
3/29/2011,231,232.380005,228.464996,230.514999,214.308823,10818300
3/30/2011,231.5,236.399994,230.600006,234.149994,217.688232,11097420
3/31/2011,235,239.589996,230.509995,234.585007,218.092667,18931910
4/1/2011,235.300003,236.5,232.300003,233.375,216.967697,4369290
4/4/2011,234,240.5,234,240.080002,223.201309,6322270
4/5/2011,240,240.994995,236.815002,239.574997,222.731857,8412660
4/6/2011,239.100006,239.5,235.100006,237.595001,220.891037,6469860
4/7/2011,237.5,237.800003,233.960007,235.475006,218.92009,6558160
4/8/2011,235.399994,238.5,234.509995,235.240005,218.701614,7720170
4/11/2011,232.520004,233.755005,228.860001,229.604996,213.462769,11208180
4/13/2011,227.945007,238.365005,227.5,236.895004,220.24025,9033890
4/15/2011,237.5,239.199997,234.399994,236.309998,219.696365,8590930
4/18/2011,237.880005,239.985001,230.434998,231.179993,214.927048,10353270
4/19/2011,234,235.880005,232.445007,234.75,218.246063,7462430
4/20/2011,236.054993,238.899994,234.800003,237.195007,220.51918,6548070
4/21/2011,238.199997,241.690002,238.199997,241.065002,224.117096,16205350
4/25/2011,242.300003,244.104996,238.600006,239.100006,222.290237,6322870
4/26/2011,238.654999,239.785004,234.050003,235.985001,219.394226,6321850
4/27/2011,237.600006,237.899994,232.630005,235.324997,218.78064,7147650
4/28/2011,236.315002,236.899994,233,233.774994,217.3396,13384820
4/29/2011,232.5,233.970001,228.100006,229.554993,213.41629,9312940
5/2/2011,230.600006,231.570007,226.199997,229.014999,212.914261,7078370
5/3/2011,228.854996,229.565002,222.220001,223.565002,207.847443,10740280
5/4/2011,224.399994,228.514999,220.779999,226.145004,210.246048,13210610
5/5/2011,225.585007,227.479996,221,222.044998,206.43428,9349490
5/6/2011,222.5,232,222.5,229.725006,213.574326,10775730
5/9/2011,230.199997,231.5,224.839996,227.884995,211.863708,3898590
5/10/2011,227.800003,227.800003,222.509995,224.639999,208.846832,6523220
5/11/2011,226,226.889999,222.100006,226.104996,210.208862,4910850
5/12/2011,225,226.490005,223.5,224.020004,208.270432,4739430
5/13/2011,223.199997,229,222.585007,225.104996,209.279144,5823070
5/16/2011,224.5,226.610001,223.630005,225.304993,209.465073,6270620
5/17/2011,225.199997,227.395004,224.100006,225.244995,209.409302,6111940
5/18/2011,225.809998,227.770004,224.300003,226.735001,210.79454,6935480
5/19/2011,227.050003,228.399994,225.770004,227.380005,211.394226,7511270
5/20/2011,227,232,225.539993,231.570007,215.289627,11913870
5/23/2011,229.5,229.880005,224.595001,226.470001,210.548203,10046400
5/24/2011,225.399994,229.25,224.820007,225.529999,209.674255,4502440
5/25/2011,225,226.699997,224.535004,225.475006,209.623138,4157440
5/26/2011,225.5,227.699997,224,226.419998,210.501694,9949950
5/27/2011,226.490005,231.199997,226.255005,230.365005,214.169342,5831020
5/30/2011,230.399994,232.759995,229.735001,230.759995,214.536591,3924750
5/31/2011,232.490005,240.869995,231.5,239.955002,223.085144,17696730
6/1/2011,239,240.699997,237.475006,239.820007,222.959625,6571670
6/2/2011,235.505005,236.669998,234.5,236.029999,220.956284,6722760
6/3/2011,235.994995,237.085007,234.850006,235.675003,220.623962,5988530
6/6/2011,234.529999,239,234.529999,238.125,222.91748,5842800
6/7/2011,236.509995,239.070007,236.380005,237.649994,222.472824,4063470
6/8/2011,235.619995,237.199997,234.820007,235.524994,220.483521,5139390
6/9/2011,235.475006,237.460007,234.149994,236.279999,221.190323,3229940
6/10/2011,236.800003,237.449997,233.020004,236.244995,221.157578,4371910
6/13/2011,235.315002,238,234.414993,237.259995,222.107727,3917780
6/14/2011,237.800003,239.800003,236.550003,238.25,223.034546,6216600
6/15/2011,238,239.580002,236.699997,237.279999,222.126465,7038940
6/16/2011,236.399994,237.199997,233.804993,234.300003,219.336807,4212650
6/17/2011,235.050003,236.610001,233.365005,234.929993,219.926544,7106740
6/20/2011,234.214996,236.145004,227.195007,229.899994,215.217773,7812850
6/21/2011,230.199997,234.399994,230.199997,232.554993,217.703217,5078860
6/22/2011,233.244995,234.779999,231.240005,232.270004,217.436417,3091580
6/23/2011,231.899994,233.945007,231,233.375,218.470856,4133790
6/24/2011,234.899994,238.994995,234.154999,238.315002,223.095367,8287730
6/27/2011,238.300003,243.184998,237.264999,241.615005,226.184586,10256190
6/28/2011,242.940002,243,240.455002,242.304993,226.830536,6096810
6/29/2011,243.5,249.899994,243.5,248.910004,233.013718,10252440
6/30/2011,249.899994,252.494995,247.615005,251.554993,235.489792,13420600
7/1/2011,254,254.759995,247.800003,250.125,234.151138,6652420
7/4/2011,253.5,254.199997,251.240005,253.220001,237.048477,7161680
7/5/2011,252.199997,255.199997,251.449997,254.115005,237.886322,5318640
7/6/2011,253.5,256,251.5,254.529999,238.274811,5892870
7/7/2011,254.610001,257.494995,253.414993,256.579987,240.193878,7389020
7/8/2011,256.600006,258.329987,255.369995,255.914993,239.571335,7544680
7/11/2011,255.899994,256.410004,251.509995,252.434998,236.313599,3972500
7/12/2011,251,251,246.020004,247.975006,232.138458,7360900
7/13/2011,249,252.895004,247.804993,251.970001,235.878296,3720910
7/14/2011,252.550003,256.649994,249.399994,252.975006,236.819107,4677172
7/15/2011,253.225006,255.225006,251.5,254.475006,238.223328,2745076
7/18/2011,255.975006,259.450012,254,257.524994,241.078537,3104948
7/19/2011,258.75,259.5,254.175003,255.425003,239.11264,8526332
7/20/2011,258.200012,258.200012,251,251.550003,235.485123,3704322
